"_id","Codi INE","Nom del municipi","Nom curt del municipi","Article del municipi","Nom del municipi transliterat","Nom curt transliterat","Centre municipal","Codi de comarca","Nom de la comarca","Codi de la província","Nom de la província","Adreça completa","Adreça","Codi postal","Localització","Telèfon de contacte","Fax","Correu de contacte","Web","NIF","Escut del municipi","Bandera del municipi","Vista del municipi","Codi INE 6","Nom del recurs a la DBPedia","Nombre d'habitants","Extensió","Altitud","_lastChange"
"555c579ecf83d3d61744b07b","08101","L\'Hospitalet de Llobregat","Hospitalet de Llobregat","L\'","lhospitalet_de_llobregat","hospitalet_de_llobregat","41.3577466,2.1145870752672113","13","Barcelonès","8","Barcelona","Plaça de l\'Ajuntament, 11, 08901 Hospitalet de Llobregat","Plaça de l\'Ajuntament, 11","08901","41.3592352,2.099758576963657","934029400","933381847","secretaria@l-h.cat","https://www.l-h.cat","P0810000J","https://media.diba.cat/diba/municipis/img/escuts/ec08101.png","https://media.diba.cat/diba/municipis/img/banderes/bn08101.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08101.jpg","081017","L\'Hospitalet_de_Llobregat","264657","12.36","8","2022-01-24 15:31:56"
"555c579ecf83d3d61744b08b","08240","Sant Sadurní d\'Anoia","Sant Sadurní d\'Anoia","","sant_sadurni_danoia","sant_sadurni_danoia","41.4240313,1.7868615","3","Alt Penedès","8","Barcelona","Pl. Ajuntament, 1, 08770 Sant Sadurní d\'Anoia","Pl. Ajuntament, 1","08770","41.4240313,1.7868615","938910325","938183470","ajuntament@santsadurni.cat","https://www.santsadurni.cat","P0824000D","https://media.diba.cat/diba/municipis/img/escuts/ec08240.png","https://media.diba.cat/diba/municipis/img/banderes/bn08240.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08240.jpg","082401","Sant_Sadurní_d\'Anoia","12840","18.65","141","2022-01-24 15:31:56"
"555c579ecf83d3d61744b049","08114","Martorell","Martorell","","martorell","martorell","41.4769177,1.9283971","11","Baix Llobregat","8","Barcelona","Plaça de la Vila, 46, 08760 Martorell","Plaça de la Vila, 46","08760","41.4743278,1.9308325380343683","937750050","937740595","ajuntament@martorell.cat","https://www.martorell.cat","P0811300C","https://media.diba.cat/diba/municipis/img/escuts/ec08114.png","https://media.diba.cat/diba/municipis/img/banderes/bn08114.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08114.jpg","081141","Martorell","28667","12.9","56","2022-01-24 15:31:56"
"555c579ecf83d3d61744b06c","08082","Fogars de la Selva","Fogars de la Selva","","fogars_de_la_selva","fogars_de_la_selva","41.7342133,2.6728108","34","Selva","8","Barcelona","Plaça de la Vila, s/n, 08495 Fogars de la Selva","Plaça de la Vila, s/n","08495","41.7342133,2.6728108","972864973","972865284","fds.ajuntament@diba.cat","https://www.fogarsdelaselva.cat","P0808100B","https://media.diba.cat/diba/municipis/img/escuts/ec08082.png","https://media.diba.cat/diba/municipis/img/banderes/bn08082.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08082.jpg","080826","Fogars_de_la_Selva","1540","33.24","45","2022-01-24 15:31:56"
"555c579ecf83d3d61744b059","08136","Montornès del Vallès","Montornès del Vallès","","montornes_del_valles","montornes_del_valles","41.5469325,2.2650564","41","Vallès Oriental","8","Barcelona","Av. Llibertat, 2, 08170 Montornès del Vallès","Av. Llibertat, 2","08170","41.5469325,2.2650564","935721170","935682762","alcaldia@montornes.cat","https://www.montornes.cat","P0813500F","https://media.diba.cat/diba/municipis/img/escuts/ec08136.png","https://media.diba.cat/diba/municipis/img/banderes/bn08136.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08136.jpg","081363","Montornès_del_Vallès","16804","10.5","116","2022-02-11 00:47:02"
"555c579ecf83d3d61744b048","08903","Sant Julià de Cerdanyola","Sant Julià de Cerdanyola","","sant_julia_de_cerdanyola","sant_julia_de_cerdanyola","42.2197601,1.8951755","14","Berguedà","8","Barcelona","Local Municipal, s/n, 08694 Sant Julià de Cerdanyola","Local Municipal, s/n","08694","42.2197601,1.8951755","938227667","938227669","st.juliac@diba.cat","https://www.santjuliadecerdanyola.cat","P0831100C","https://media.diba.cat/diba/municipis/img/escuts/ec08903.png","https://media.diba.cat/diba/municipis/img/banderes/bn08903.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08903.jpg","089030","Sant_Julià_de_Cerdanyola","235","12.3","920","2022-01-24 15:31:56"
"555c579ecf83d3d61744b078","08098","Sant Salvador de Guardiola","Sant Salvador de Guardiola","","sant_salvador_de_guardiola","sant_salvador_de_guardiola","41.6797988,1.7671087","7","Bages","8","Barcelona","Carrer de Dalt, 19, 08253 Sant Salvador de Guardiola","Carrer de Dalt, 19","08253","41.6780611,1.7664461","938358025","938358236","st.salvador@diba.cat","https://www.santsalvadordeguardiola.cat","P0809700H","https://media.diba.cat/diba/municipis/img/escuts/ec08098.png","https://media.diba.cat/diba/municipis/img/banderes/bn08098.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08098.jpg","080983","Sant_Salvador_de_Guardiola","3243","36.99","374","2022-01-24 15:31:56"
"555c579ecf83d3d61744b066","08074","Cubelles","Cubelles","","cubelles","cubelles","41.2083363,1.6730541","17","Garraf","8","Barcelona","Pl. Vila, 1, 08880 Cubelles","Pl. Vila, 1","08880","41.2083363,1.6730541","938950300","938952729","cubelles@cubelles.org","https://www.cubelles.cat","P0807300I","https://media.diba.cat/diba/municipis/img/escuts/ec08074.png","https://media.diba.cat/diba/municipis/img/banderes/bn08074.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08074.jpg","080749","Cubelles","16051","13.36","12","2022-01-24 15:31:56"
"555c579ecf83d3d61744b092","08249","Santa Fe del Penedès","Santa Fe del Penedès","","santa_fe_del_penedes","santa_fe_del_penedes","41.3843885,1.7218532","3","Alt Penedès","8","Barcelona","C/ de l¿Horta, 1, 08792 Santa Fe del Penedès","C/ de l¿Horta, 1","08792","41.3843885,1.7218532","938974211","938974211","st.fe@diba.cat","https://www.santafepenedes.cat","P0824900E","https://media.diba.cat/diba/municipis/img/escuts/ec08249.png","https://media.diba.cat/diba/municipis/img/banderes/bn08249.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08249.jpg","082495","Santa_Fe_del_Penedès","378","3.48","240","2022-01-24 15:31:56"
"555c579ecf83d3d61744b04c","08119","Masquefa","Masquefa","","masquefa","masquefa","41.5026351,1.8110722","6","Anoia","8","Barcelona","Major, 91-93, 08783 Masquefa","Major, 91-93","08783","41.5036233,1.8093509","937725030","937725311","masquefa@diba.cat","https://www.masquefa.cat","P0811800B","https://media.diba.cat/diba/municipis/img/escuts/ec08119.png","","https://media.diba.cat/diba/municipis/img/vistes/vista08119.jpg","081192","Masquefa","9623","17.06","257","2022-01-24 15:31:56"
"555c579ecf83d3d61744b065","08073","Cornellà de Llobregat","Cornellà de Llobregat","","cornella_de_llobregat","cornella_de_llobregat","41.3539644,2.0758031","11","Baix Llobregat","8","Barcelona","Mossèn Cinto Verdaguer, s/n, 08940 Cornellà de Llobregat","Mossèn Cinto Verdaguer, s/n","08940","41.3539644,2.0758031","933770212","933778900","oac@aj-cornella.cat","https://www.cornella.cat","P0807200A","https://media.diba.cat/diba/municipis/img/escuts/ec08073.png","https://media.diba.cat/diba/municipis/img/banderes/bn08073.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08073.jpg","080734","Cornellà_de_Llobregat","89300","6.9","27","2022-01-24 15:31:56"
"555c579ecf83d3d61744b07f","08105","La Llagosta","Llagosta","La","la_llagosta","llagosta","41.5139877,2.1912073","41","Vallès Oriental","8","Barcelona","Pl. Antoni Baque, 1, 08120 Llagosta","Pl. Antoni Baque, 1","08120","41.512875699999995,2.1928812192198963","935603911","935741142","llagosta@llagosta.cat","https://www.llagosta.cat","P0810400B","https://media.diba.cat/diba/municipis/img/escuts/ec08105.png","https://media.diba.cat/diba/municipis/img/banderes/bn08105.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08105.jpg","081056","La_Llagosta","13259","3.03","45","2022-01-24 15:31:56"
"555c579ecf83d3d61744b055","08129","Muntanyola","Muntanyola","","muntanyola","muntanyola","41.8772786,2.1811358424322655","24","Osona","8","Barcelona","Carrer de les Afores, s/n, 08529 Muntanyola","Carrer de les Afores, s/n","08529","41.8772786,2.1811358424322655","938830186","938137087","muntanyola@diba.cat","https://www.muntanyola.cat","P0812800A","https://media.diba.cat/diba/municipis/img/escuts/ec08129.png","","https://media.diba.cat/diba/municipis/img/vistes/vista08129.jpg","081290","Muntanyola","655","40.42","807","2022-01-24 15:31:56"
"555c579ecf83d3d61744b07d","08103","Jorba","Jorba","","jorba","jorba","41.605325,1.5225474470100377","6","Anoia","8","Barcelona","Major, 2, 08719 Jorba","Major, 2","08719","41.6011841,1.5505848","938094000","938078121","jorba@jorba.cat","https://www.jorba.cat","P0810200F","https://media.diba.cat/diba/municipis/img/escuts/ec08103.png","https://media.diba.cat/diba/municipis/img/banderes/bn08103.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08103.jpg","081038","Jorba","825","30.96","380","2022-01-24 15:31:56"
"555c579ecf83d3d61744b05c","08141","Navàs","Navàs","","navas","navas","41.8997857,1.8792215","7","Bages","8","Barcelona","Pl. Ajuntament, 8, 08670 Navàs","Pl. Ajuntament, 8","08670","41.8997857,1.8792215","938390022","938390022","navas@navas.cat","https://www.navas.cat","P0814000F","https://media.diba.cat/diba/municipis/img/escuts/ec08141.png","","https://media.diba.cat/diba/municipis/img/vistes/vista08141.jpg","081419","Navàs","5973","81.7","681","2022-01-24 15:31:56"
"555c579ecf83d3d61744b089","08238","Sant Quirze del Vallès","Sant Quirze del Vallès","","sant_quirze_del_valles","sant_quirze_del_valles","41.5333618,2.080731494317963","40","Vallès Occidental","8","Barcelona","Pl. Vila, 1, 08192 Sant Quirze del Vallès","Pl. Vila, 1","08192","41.5333618,2.080731494317963","937216800","937211531","ajuntament@santquirzevalles.cat","https://www.ajsantquirzevalles.cat","P0823800H","https://media.diba.cat/diba/municipis/img/escuts/ec08238.png","https://media.diba.cat/diba/municipis/img/banderes/bn08238.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08238.jpg","082384","Sant_Quirze_del_Vallès","20156","14.27","188","2022-01-24 15:31:56"
"555c579ecf83d3d61744b056","08130","Montclar","Montclar","","montclar","montclar","42.018173,1.7653302","14","Berguedà","8","Barcelona","Casa de la Vila s/n, 08614 Montclar","Casa de la Vila s/n","08614","42.018173,1.7653302","938231092","938231092","montclar@diba.cat","https://www.montclar.cat","P0812900I","https://media.diba.cat/diba/municipis/img/escuts/ec08130.png","https://media.diba.cat/diba/municipis/img/banderes/bn08130.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08130.jpg","081304","Montclar","136","22.08","728","2022-01-24 15:31:56"
"555c579ecf83d3d61744b07c","08102","Igualada","Igualada","","igualada","igualada","41.5790182,1.617346","6","Anoia","8","Barcelona","Pl. Ajuntament, 1, 08700 Igualada","Pl. Ajuntament, 1","08700","41.5790182,1.617346","938031950","938051964","igualada@aj-igualada.net","https://www.igualada.cat","P0810100H","https://media.diba.cat/diba/municipis/img/escuts/ec08102.png","https://media.diba.cat/diba/municipis/img/banderes/bn08102.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08102.jpg","081022","Igualada","40875","8.67","316","2022-01-24 15:31:56"
"555c579ecf83d3d61744b08e","08245","Santa Coloma de Gramenet","Santa Coloma de Gramenet","","santa_coloma_de_gramenet","santa_coloma_de_gramenet","41.4515626,2.2083371","13","Barcelonès","8","Barcelona","Plaça de la Vila, s/n, 08921 Santa Coloma de Gramenet","Plaça de la Vila, s/n","08921","41.451612,2.2076985","934624000","934660067","st.colomag@gramenet.cat","https://www.gramenet.cat","P0824500C","https://media.diba.cat/diba/municipis/img/escuts/ec08245.png","https://media.diba.cat/diba/municipis/img/banderes/bn08245.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08245.jpg","082457","Santa_Coloma_de_Gramenet","119289","7.05","56","2022-01-24 15:31:56"
"555c579ecf83d3d61744b061","08225","Sant Martí d\'Albars","Sant Martí d\'Albars","","sant_marti_dalbars","sant_marti_dalbars","42.0444595,2.0706209","24","Osona","8","Barcelona","La Blava, s/n, 08515 Sant Martí d\'Albars","La Blava, s/n","08515","42.0444595,2.0706209","938530162","938530101","st.martia@diba.cat","https://www.santmartidalbars.cat","P0822300J","https://media.diba.cat/diba/municipis/img/escuts/ec08225.png","https://media.diba.cat/diba/municipis/img/banderes/bn08225.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08225.jpg","082251","Sant_Martí_d\'Albars","107","14.76","651","2022-01-24 15:31:56"
"555c579ecf83d3d61744b088","08237","Sant Quirze de Besora","Sant Quirze de Besora","","sant_quirze_de_besora","sant_quirze_de_besora","42.101426,2.2170289","24","Osona","8","Barcelona","Pl. Major, 1, 08580 Sant Quirze de Besora","Pl. Major, 1","08580","42.1001685,2.2227159","938529017","938529142","info@ajsantquirze.cat","https://www.ajsantquirze.com","P0823700J","https://media.diba.cat/diba/municipis/img/escuts/ec08237.png","https://media.diba.cat/diba/municipis/img/banderes/bn08237.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08237.jpg","082378","Sant_Quirze_de_Besora","2145","8.01","587","2022-01-24 15:31:56"
"555c579ecf83d3d61744b083","08111","Malla","Malla","","malla","malla","41.8924156,2.2349858047444098","24","Osona","8","Barcelona","Carrer de les Afores, s/n, 08519 Malla","Carrer de les Afores, s/n","08519","41.8924156,2.2349858047444098","938856306","938814029","malla@diba.cat","https://www.malla-osona.cat","P0811000I","https://media.diba.cat/diba/municipis/img/escuts/ec08111.png","https://media.diba.cat/diba/municipis/img/banderes/bn08111.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08111.jpg","081115","Malla","276","11.03","580","2022-01-24 15:31:56"
"555c579ecf83d3d61744b067","08075","Dosrius","Dosrius","","dosrius","dosrius","41.594347,2.4063166","21","Maresme","8","Barcelona","St. Antoni, 1, 08319 Dosrius","St. Antoni, 1","08319","41.594347,2.4063166","937918014","937919080","dosrius@diba.cat","https://www.dosrius.cat","P0807400G","https://media.diba.cat/diba/municipis/img/escuts/ec08075.png","https://media.diba.cat/diba/municipis/img/banderes/bn08075.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08075.jpg","080752","Dosrius","5685","40.82","147","2022-01-24 15:31:56"
"555c579ecf83d3d61744b094","08253","Santa Maria de Besora","Santa Maria de Besora","","santa_maria_de_besora","santa_maria_de_besora","42.1222075,2.26734338441919","24","Osona","8","Barcelona","Pg. Pla de Teia núm.13, 08589 Santa Maria de Besora","Pg. Pla de Teia núm.13","08589","42.1222075,2.26734338441919","938550976","938550976","st.m.besora@diba.cat","https://www.santamariab.diba.cat","P0825300G","https://media.diba.cat/diba/municipis/img/escuts/ec08253.png","https://media.diba.cat/diba/municipis/img/banderes/bn08253.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08253.jpg","082536","Santa_Maria_de_Besora","161","24.93","866","2022-01-24 15:31:56"
"555c579ecf83d3d61744b091","08248","Santa Eulàlia de Ronçana","Santa Eulàlia de Ronçana","","santa_eulalia_de_roncana","santa_eulalia_de_roncana","41.6536829,2.2261007","41","Vallès Oriental","8","Barcelona","Carretera de la Sagrera, 3, 08187 Santa Eulàlia de Ronçana","Carretera de la Sagrera, 3","08187","41.6536829,2.2261007","938448025","938449380","ser@ser.cat","https://www.ser.cat","P0824800G","https://media.diba.cat/diba/municipis/img/escuts/ec08248.png","https://media.diba.cat/diba/municipis/img/banderes/bn08248.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08248.jpg","082482","Santa_Eulàlia_de_Ronçana","7538","13.99","162","2022-01-24 15:31:56"
"555c579ecf83d3d61744b069","08078","L\'Espunyola","Espunyola","L\'","lespunyola","espunyola","42.0523207,1.7733927","14","Berguedà","8","Barcelona","Ctra. Solsona a Berga, s/n, 08614 Espunyola","Ctra. Solsona a Berga, s/n","08614","42.0523207,1.7733927","938231055","938231294","espunyola@diba.cat","https://www.espunyola.cat","P0807700J","https://media.diba.cat/diba/municipis/img/escuts/ec08078.png","https://media.diba.cat/diba/municipis/img/banderes/bn08078.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08078.jpg","080787","L\'Espunyola","258","35.26","759","2022-01-24 15:31:56"
"555c579ecf83d3d61744b08c","08243","Santa Cecília de Voltregà","Santa Cecília de Voltregà","","santa_cecilia_de_voltrega","santa_cecilia_de_voltrega","41.9926134,2.2224459","24","Osona","8","Barcelona","Plaça Església s/n, 08509 Santa Cecília de Voltregà","Plaça Església s/n","08509","41.9926134,2.2224459","938502474","938502474","st.cecilia@diba.cat","https://www.santacecilia.cat","P0824300H","https://media.diba.cat/diba/municipis/img/escuts/ec08243.png","https://media.diba.cat/diba/municipis/img/banderes/bn08243.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08243.jpg","082439","Santa_Cecília_de_Voltregà","179","8.57","519","2022-01-24 15:31:56"
"555c579ecf83d3d61744b072","08090","Gaià","Gaià","","gaia","gaia","41.9165649,1.925206213324178","7","Bages","8","Barcelona","Pl. Ajuntament, 1, 08672 Gaià","Pl. Ajuntament, 1","08672","41.9165649,1.925206213324178","938390151","938204189","gaia@diba.cat","https://www.gaia.cat","P0808900E","https://media.diba.cat/diba/municipis/img/escuts/ec08090.png","https://media.diba.cat/diba/municipis/img/banderes/bn08090.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08090.jpg","080902","Gaià","189","39.86","481","2022-01-24 15:31:56"
"555c579ecf83d3d61744b084","08112","Manlleu","Manlleu","","manlleu","manlleu","41.9999811,2.2841159","24","Osona","8","Barcelona","Pl. Fra Bernadí, 6, 08560 Manlleu","Pl. Fra Bernadí, 6","08560","42.00002005,2.2841079368597184","938506666","938507970","atenciociutadana@manlleu.cat","https://www.manlleu.cat","P0811100G","https://media.diba.cat/diba/municipis/img/escuts/ec08112.png","https://media.diba.cat/diba/municipis/img/banderes/bn08112.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08112.jpg","081120","Manlleu","20804","17.19","461","2022-01-24 15:31:56"
